Starting procces. Date and time is 04/01/2023, 15:44:26


[04/01/2023, 15:44:27] [INFO - CLIENT]: Logged in as Oxyroid#6023
[04/01/2023, 15:44:27] [INFO - FEATURES]: Loaded feature: OnGuildAddRegisterCommands.ts
[04/01/2023, 15:44:27] [INFO - BUTTONS]: Loaded button: deleteMe.ts
[04/01/2023, 15:44:27] [INFO - COMMANDS]: Loaded command: clear.ts
[04/01/2023, 15:44:27] [INFO - BUTTONS]: Loaded button: helpCategory.ts
[04/01/2023, 15:44:27] [INFO - COMMANDS]: Loaded command: dump.ts
[04/01/2023, 15:44:27] [INFO - COMMANDS]: Loaded command: help.ts
[04/01/2023, 15:44:27] [INFO - FEATURES]: Loaded feature: CreatePerGuildModel.ts
[04/01/2023, 15:44:27] [INFO - COMMANDS]: Loaded command: ping.ts
[04/01/2023, 15:44:27] [INFO - SERVER]: Server listening on port 4000
[04/01/2023, 15:44:28] [INFO - COMMANDS]: Loaded command: play.ts
[04/01/2023, 15:44:27] [INFO - COMMANDS]: Loaded command: invite.ts
[04/01/2023, 15:44:28] [INFO - COMMANDS]: Successfully updated slash commands.
[04/01/2023, 15:44:28] [INFO - DB]: Connected to database
[04/01/2023, 15:44:43] [DEB - COMMANDS]: Command used: play
[04/01/2023, 15:44:46] [ERR - AUDIOERROR]: {"id":"1060207154692100096","guild":"1013471462528655441","voiceChannel":"1013471463099072525","options":{"leaveOnEnd":true,"leaveOnStop":true,"leaveOnEmpty":true,"leaveOnEndCooldown":1000,"leaveOnEmptyCooldown":1000,"autoSelfDeaf":true,"ytdlOptions":{"highWaterMark":33554432,"requestOptions":{"headers":{"User-Agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Safari/537.36"}}},"initialVolume":100,"bufferingTimeout":3000,"spotifyBridge":true,"disableVolume":false,"volumeSmoothness":0.08},"tracks":[]}
