Starting procces. Date and time is 9/6/2022, 12:20:39 PM


[9/6/2022, 12:20:40 PM] [INFO - CLIENT]: Logged in as Disbase - mattsivak#2279
[9/6/2022, 12:20:40 PM] [INFO - BUTTONS]: Loaded button: test.ts
[9/6/2022, 12:20:40 PM] [INFO - COMMANDS]: Loaded command: clear.ts
[9/6/2022, 12:20:41 PM] [INFO - COMMANDS]: Loaded command: dump.ts
[9/6/2022, 12:20:41 PM] [INFO - COMMANDS]: Loaded command: help.ts
[9/6/2022, 12:20:41 PM] [INFO - COMMANDS]: Loaded command: ping.ts
[9/6/2022, 12:20:40 PM] [INFO - FEATURES]: Loaded feature: OnGuildAddRegisterCommands.ts
[9/6/2022, 12:20:40 PM] [INFO - SERVER]: Server listening on port 999
[9/6/2022, 12:20:40 PM] [INFO - FEATURES]: Loaded feature: CreatePerGuildModel.ts
[9/6/2022, 12:20:41 PM] [INFO - COMMANDS]: Successfully updated slash commands.
[9/6/2022, 12:20:41 PM] [INFO - DB]: Connected to database
[9/6/2022, 12:20:58 PM] [INFO - PROCESS]: Exiting with reason: "SIGUSR2"
