Starting procces. Date and time is 23/12/2022, 19:39:54


[23/12/2022, 19:39:54] [INFO - CLIENT]: Logged in as Oxyroid#6023
[23/12/2022, 19:39:54] [INFO - SERVER]: Server listening on port 4000
[23/12/2022, 19:39:55] [INFO - COMMANDS]: Loaded command: clear.ts
[23/12/2022, 19:39:55] [INFO - COMMANDS]: Loaded command: dump.ts
[23/12/2022, 19:39:55] [INFO - COMMANDS]: Loaded command: help.ts
[23/12/2022, 19:39:55] [INFO - COMMANDS]: Loaded command: invite.ts
[23/12/2022, 19:39:55] [INFO - COMMANDS]: Loaded command: log.ts
[23/12/2022, 19:39:55] [INFO - COMMANDS]: Loaded command: ping.ts
[23/12/2022, 19:39:55] [INFO - FEATURES]: Loaded feature: CreatePerGuildModel.ts
[23/12/2022, 19:39:55] [INFO - FEATURES]: Loaded feature: OnGuildAddRegisterCommands.ts
[23/12/2022, 19:39:55] [INFO - BUTTONS]: Loaded button: test.ts
[23/12/2022, 19:39:56] [ERR - COMMANDS]: Error while registering commands on API: DiscordAPIError[50035]: Invalid Form Body
0[CONTENT_TYPE_INVALID]: Expected "Content-Type" header to be one of {'application/json'}.
[23/12/2022, 19:39:56] [INFO - COMMANDSIDK]: Successfully updated slash commands.
[23/12/2022, 19:39:56] [INFO - DB]: Connected to database
[23/12/2022, 19:40:01] [INFO - PROCESS]: Exiting with reason: "SIGUSR2"
