Starting procces. Date and time is 9/6/2022, 12:33:23 PM


[9/6/2022, 12:33:29 PM] [INFO - CLIENT]: Logged in as Disbase - mattsivak#2279
[9/6/2022, 12:33:29 PM] [INFO - BUTTONS]: Loaded button: test.ts
[9/6/2022, 12:33:29 PM] [INFO - COMMANDS]: Loaded command: clear.ts
[9/6/2022, 12:33:29 PM] [INFO - COMMANDS]: Loaded command: dump.ts
[9/6/2022, 12:33:29 PM] [INFO - SERVER]: Server listening on port 4000
[9/6/2022, 12:33:29 PM] [INFO - FEATURES]: Loaded feature: CreatePerGuildModel.ts
[9/6/2022, 12:33:29 PM] [INFO - FEATURES]: Loaded feature: OnGuildAddRegisterCommands.ts
[9/6/2022, 12:33:29 PM] [INFO - COMMANDS]: Loaded command: help.ts
[9/6/2022, 12:33:29 PM] [INFO - COMMANDS]: Loaded command: ping.ts
[9/6/2022, 12:33:30 PM] [INFO - COMMANDS]: Successfully updated slash commands.
[9/6/2022, 12:33:30 PM] [INFO - DB]: Connected to database
[9/6/2022, 1:50:07 PM] [INFO - DB]: Reconnected to database
[9/6/2022, 1:50:07 PM] [INFO - DB]: Connected to database
