Starting procces. Date and time is 9/5/2022, 3:26:35 PM


[9/5/2022, 3:26:36 PM] [INFO - CLIENT]: Logged in as Disbase - mattsivak#2279
[9/5/2022, 3:26:36 PM] [INFO - SERVER]: Server listening on port 4000
[9/5/2022, 3:26:36 PM] [INFO - COMMANDS]: Loaded command: clear.ts
[9/5/2022, 3:26:36 PM] [INFO - COMMANDS]: Loaded command: dump.ts
[9/5/2022, 3:26:36 PM] [INFO - COMMANDS]: Loaded command: help.ts
[9/5/2022, 3:26:36 PM] [INFO - COMMANDS]: Loaded command: ping.ts
[9/5/2022, 3:26:36 PM] [INFO - FEATURES]: Loaded feature: OnGuildAddRegisterCommands.ts
[9/5/2022, 3:26:36 PM] [INFO - BUTTONS]: Loaded button: test.ts
[9/5/2022, 3:26:36 PM] [INFO - FEATURES]: Loaded feature: CreatePerGuildModel.ts
[9/5/2022, 3:26:37 PM] [INFO - COMMANDS]: Successfully updated slash commands.
[9/5/2022, 3:26:37 PM] [INFO - DB]: Connected to database
[9/5/2022, 3:27:03 PM] [INFO - PROCESS]: Exiting with reason: "SIGUSR2"
