Starting procces. Date and time is 19/12/2022, 17:06:36


[19/12/2022, 17:06:37] [INFO - CLIENT]: Logged in as Oxyroid#6023
[19/12/2022, 17:06:37] [INFO - BUTTONS]: Loaded button: test.ts
[19/12/2022, 17:06:37] [INFO - COMMANDS]: Loaded command: clear.ts
[19/12/2022, 17:06:38] [INFO - COMMANDS]: Loaded command: dump.ts
[19/12/2022, 17:06:38] [INFO - COMMANDS]: Loaded command: help.ts
[19/12/2022, 17:06:38] [INFO - COMMANDS]: Loaded command: invite.ts
[19/12/2022, 17:06:38] [INFO - COMMANDS]: Loaded command: ping.ts
[19/12/2022, 17:06:37] [INFO - SERVER]: Server listening on port 4000
[19/12/2022, 17:06:37] [INFO - FEATURES]: Loaded feature: CreatePerGuildModel.ts
[19/12/2022, 17:06:37] [INFO - FEATURES]: Loaded feature: OnGuildAddRegisterCommands.ts
[19/12/2022, 17:06:39] [INFO - DB]: Connected to database
[19/12/2022, 17:06:39] [INFO - COMMANDS]: Successfully updated slash commands.
[19/12/2022, 17:34:47] [INFO - PROCESS]: Exiting with reason: "SIGUSR2"
